date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:12:34	86184/86184	---M-Z	200	added ('OK')	text/html	etag:%22ce05dd-150a8-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/simpleline_icons.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/simpleline_icons.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:35	231826/231826	---M-Z	200	added ('OK')	text/html	etag:%22ce05ca-38992-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/material_icons.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/material_icons.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:35	61623/61623	---M-Z	200	added ('OK')	text/html	etag:%22ce05e4-f0b7-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/timeline.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/timeline.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:35	3359/3359	---M-Z	200	added ('OK')	text/html	etag:%22ce05dc-d1f-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/sign_up.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/sign_up.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:36	55355/55355	---M-Z	200	added ('OK')	text/html	etag:%22ce05da-d83b-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/pricing.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/pricing.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:36	54956/54956	---M-Z	200	added ('OK')	text/html	etag:%22ce059d-d6ac-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/contactus.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/contactus.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:37	55177/55177	---M-Z	200	added ('OK')	text/html	etag:%22ce05b7-d789-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/invoice.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/invoice.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:37	66647/66647	---M-Z	200	added ('OK')	text/html	etag:%22ce05a9-10457-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/faq.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/faq.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:38	1918/1918	---M-Z	200	added ('OK')	text/html	etag:%22ce05d7-77e-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/page-404.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/page-404.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:38	1876/1876	---M-Z	200	added ('OK')	text/html	etag:%22ce05d8-754-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/page-500.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/page-500.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:39	51768/51768	---M-Z	200	added ('OK')	text/html	etag:%22ce00fb-ca38-597665d941f00-gzip%22	http://radixtouch.in/templates/admin/hotel/source/blank_page.html	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/blank_page.html	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:39	876/876	---M--	200	added ('OK')	image/jpeg	etag:%22d25e80-36c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/user4.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/user4.jpg	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:39	749/749	---M--	200	added ('OK')	image/jpeg	etag:%22d25e82-2ed-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/user6.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/user6.jpg	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:40	557/557	---M--	200	added ('OK')	image/jpeg	etag:%22d25e83-22d-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/user7.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/user7.jpg	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:40	614/614	---M--	200	added ('OK')	image/jpeg	etag:%22d25e85-266-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/user9.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/user9.jpg	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:41	889/889	---M--	200	added ('OK')	image/jpeg	etag:%22d25e7c-379-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/user/user10.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/user/user10.jpg	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:46	19191/19191	---M--	200	added ('OK')	application/javascript	etag:%22d26121-4af7-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/popper/popper.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/popper/popper.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:47	9569/9569	---M--	200	added ('OK')	application/javascript	etag:%22d25fb4-2561-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-blockui/jquery.blockui.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:47	86661/86661	---M--	200	added ('OK')	application/javascript	etag:%22d25fb2-15285-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery/jquery.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery/jquery.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:47	6286/6286	---M--	200	added ('OK')	application/javascript	etag:%22d25fdf-188e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/jquery-slimscroll/jquery.slimscroll.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:50	8119/8119	---M--	200	added ('OK')	application/javascript	etag:%22d25eba-1fb7-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/sparkline/sparkline-data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/sparkline/sparkline-data.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:54	58078/58078	---M--	200	added ('OK')	application/javascript	etag:%22d25ed2-e2de-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/bootstrap/js/bootstrap.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:54	27978/27978	---M--	200	added ('OK')	application/javascript	etag:%22d25e98-6d4a-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/app.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/app.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:55	43251/43251	---M--	200	added ('OK')	application/javascript	etag:%22d26141-a8f3-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/sparkline/jquery.sparkline.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/sparkline/jquery.sparkline.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:55	22837/22837	---M--	200	added ('OK')	application/javascript	etag:%22d25e99-5935-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/layout.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/layout.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:55	1749/1749	---M--	200	added ('OK')	application/javascript	etag:%22d25ecc-6d5-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/theme-color.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/theme-color.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:12:57	578/578	---M--	200	added ('OK')	application/javascript	etag:%22d25ec9-242-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/ui/animations.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/ui/animations.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:13:00	62499/62499	---M--	200	added ('OK')	application/javascript	etag:%22d260ba-f423-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/material/material.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/material/material.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:13:00	1183/1183	---M--	200	added ('OK')	application/javascript	etag:%22d25ea7-49f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/morris/morris_home_data.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/morris/morris_home_data.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:13:02	35658/35658	---M--	200	added ('OK')	application/javascript	etag:%22d260f7-8b4a-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/morris/morris.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/morris/morris.min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:13:06	30064/30064	---M--	200	added ('OK')	font/woff2	etag:%22d26134-7570-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
11:13:08	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d26130-d3fa-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
11:13:12	239245/239245	---M--	200	added ('OK')	image/svg+xml	etag:%22d26131-3a68d-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
11:13:13	54056/54056	---M--	200	added ('OK')	font/ttf	etag:%22d26132-d328-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
11:13:14	91488/91488	---M--	200	added ('OK')	application/javascript	etag:%22d260f8-16560-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/morris/raphael-min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/morris/raphael-min.js	(from http://radixtouch.in/templates/admin/hotel/source/index.html)
11:13:21	81332/81332	---M--	200	added ('OK')	font/woff	etag:%22d26133-13db4-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/simple-line-icons/simple-line-icons.min.css)
11:13:28	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%22d25f9d-12d68-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/css/font-awesome.min.css)
11:13:37	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22d25f9c-17ee8-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/css/font-awesome.min.css)
11:13:39	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d25f99-2876e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/css/font-awesome.min.css)
11:13:43	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%22d25f9a-6d24a-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/css/font-awesome.min.css)
11:13:44	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d25f99-2876e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/css/font-awesome.min.css)
11:13:45	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d26147-40be-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernote.eot?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernote291f.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/summernote.css)
11:13:46	16574/16574	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d26147-40be-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernote.eot?	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernoted41d.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/summernote.css)
11:13:46	10196/10196	---M--	200	added ('OK')	font/woff	etag:%22d26149-27d4-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernote.woff?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernote291f.woff	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/summernote.css)
11:13:48	16388/16388	---M--	200	added ('OK')	font/ttf	etag:%22d26148-4004-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernote.ttf?0d0d5fac99cc8774d89eb08b1a8323c4	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/font/summernote291f.ttf	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/summernote/summernote.css)
11:13:54	44300/44300	---M--	200	added ('OK')	font/woff2	etag:%22d260c4-ad0c-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.woff2	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.woff2	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/material_style.css)
11:13:56	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22d25f9b-286ac-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://radixtouch.in/templates/admin/hotel/source/assets/plugins/font-awesome/css/font-awesome.min.css)
11:13:57	57620/57620	---M--	200	added ('OK')	font/woff	etag:%22d260c3-e114-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.woff	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.woff	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/material_style.css)
11:13:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Mar%202021%2019:13:56%20GMT	http://radixtouch.in/templates/admin/hotel/source/assets/img/datatable-row-openclose.png	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/datatable-row-openclose.90.delayed	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/plugins.min.css)
11:13:59	8692/8692	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d261b6-21f4-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.eot	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/style.css)
11:14:00	7904/7904	---M--	200	added ('OK')	font/woff2	etag:%22d261ba-1ee0-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.woff2	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.woff2	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/style.css)
11:14:01	10400/10400	---M--	200	added ('OK')	font/woff	etag:%22d261b9-28a0-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.woff	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.woff	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/style.css)
11:14:01	8692/8692	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d261b6-21f4-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.eot?	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regulard41d.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/style.css)
11:14:03	52711/52711	---M--	200	added ('OK')	image/svg+xml	etag:%22d261b7-cde7-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.svg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.svg	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/style.css)
11:14:05	15724/15724	---M--	200	added ('OK')	font/ttf	etag:%22d261b8-3d6c-597665d941f00%22	http://radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.ttf	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/fonts/poppins/poppins-v5-latin-regular.ttf	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/style.css)
11:14:06	9476/9476	---M--	200	added ('OK')	image/jpeg	etag:%22d25e68-2504-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/mega-img1.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/mega-img1.jpg	(from http://radixtouch.in/templates/admin/hotel/source/user_profile.html)
11:14:07	10769/10769	---M--	200	added ('OK')	image/jpeg	etag:%22d25e69-2a11-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/mega-img2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/mega-img2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/user_profile.html)
11:14:08	11848/11848	---M--	200	added ('OK')	image/jpeg	etag:%22d25e6a-2e48-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/mega-img3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/mega-img3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/user_profile.html)
11:14:08	143258/143258	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d260bf-22f9a-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.eot	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/material_style.css)
11:14:14	128180/128180	---M--	200	added ('OK')	font/ttf	etag:%22d260c2-1f4b4-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/material-icons/iconfont/MaterialIcons-Regular.ttf	(from http://radixtouch.in/templates/admin/hotel/source/assets/css/material_style.css)
11:14:17	70815/70815	---M--	200	added ('OK')	text/css	etag:%22d25faa-1149f-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/iconic/css/material-design-iconic-font.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/iconic/css/material-design-iconic-font.min.css	(from http://radixtouch.in/templates/admin/hotel/source/lock_screen.html)
11:14:18	10724/10724	---M--	200	added ('OK')	text/css	etag:%22d25d34-29e4-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/css/pages/extra_pages.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/css/pages/extra_pages.css	(from http://radixtouch.in/templates/admin/hotel/source/lock_screen.html)
11:14:19	2321/2321	---M--	200	added ('OK')	application/javascript	etag:%22d25eab-911-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/extra_pages/login.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/extra_pages/login.js	(from http://radixtouch.in/templates/admin/hotel/source/lock_screen.html)
11:14:19	9346/9346	---M--	200	added ('OK')	text/css	etag:%22d25d36-2482-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/css/pages/inbox.min.css	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/css/pages/inbox.min.css	(from http://radixtouch.in/templates/admin/hotel/source/email_inbox.html)
11:14:23	73470/73470	---M--	200	added ('OK')	image/jpeg	etag:%22d25e6d-11efe-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/fullimage2.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/fullimage2.jpg	(from http://radixtouch.in/templates/admin/hotel/source/user_profile.html)
11:14:23	18607/18607	---M--	200	added ('OK')	application/javascript	etag:%22d25f5c-48af-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/counterup/jquery.waypoints.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/counterup/jquery.waypoints.min.js	(from http://radixtouch.in/templates/admin/hotel/source/dashboard2.html)
11:14:24	1077/1077	---M--	200	added ('OK')	application/javascript	etag:%22d25f5b-435-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/counterup/jquery.counterup.min.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/counterup/jquery.counterup.min.js	(from http://radixtouch.in/templates/admin/hotel/source/dashboard2.html)
11:14:24	80872/80872	---M--	200	added ('OK')	image/jpeg	etag:%22d25e6e-13be8-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/img/slider/fullimage3.jpg	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/img/slider/fullimage3.jpg	(from http://radixtouch.in/templates/admin/hotel/source/user_profile.html)
11:14:25	2344/2344	---M--	200	added ('OK')	application/javascript	etag:%22d25f58-928-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/plugins/chart-js/utils.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/plugins/chart-js/utils.js	(from http://radixtouch.in/templates/admin/hotel/source/dashboard2.html)
11:14:26	2350/2350	---M--	200	added ('OK')	application/javascript	etag:%22d25ea1-92e-597665d759a80%22	http://radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/chartjs/home-data2.js	C:/My%20Web%20Sites/hotelAdmin2/radixtouch.in/templates/admin/hotel/source/assets/js/pages/chart/chartjs/home-data2.js	(from http://radixtouch.in/templates/admin/hotel/source/dashboard2.html)
